text,x,y
"The only places we are allowed to leave the house to go to are the pharmacy /prescription pick ups, the grocery store, and to walk outside/walk the dog but everyone has to keep a 6 feet distance away from each other #californiacoronavirus #COVID2019 #coronavirus",10.222461,2.3775532
is it safe to do online shopping in this stage of covid-19????? i just want to order makeup ?,9.685604,5.027037
We now have a hotline dedicated to complaints about price gouging Have you seen prices for consumer goods increase by more than 15 at a store or online vendor We want to hear from you   us at 503 378 8442 Or visit us at,7.9265294,4.9081974
We are working to support our neighbors in need to the best of our ability during the pandemic but we need your help to purchase 37 truckloads of shelf stable food which will be necessary to meet demand Please visit to donate,12.392614,1.0493959
covid-19 playlist - please add yours. I'm starting with Lost in the Supermarket by The Clash https://t.co/BRORIH2yS1 #loyoladigitalmarketing #loyolamba #loyolacb,7.834704,1.59652
"omg all these HOT people jogging outside ??? I went to grab some air and stop by the supermarket and literally everyone is working out outside (now that gyms are closed) lols. also, I think these peeps missed the memo about Covid-19.",8.739199,1.179459
"I work in a grocery store.  At at this point, its ground zero for hysteria.  Racist remarks, people fighting over TOILET PAPER.  Just take a moment to appreciate a grocery store worker.  They have to put up with everything while exposing themselves to everyone.  
#COVID2019",8.674209,0.08074552
Washington Gov Insanity WTF STATE OF WASHINGTON SHUT DOWN,9.74224,2.381604
COVID 19 preparedness Stock up on food toilet paper but avoid panic buying says Health Canada,8.976625,-0.7651641
The last time I checked there was Consumer Protection Act at what point do they intervene as some retailers have drastically increased their sanitizer prices due to high demand Can our also step in to curb this fraud A se mo States mo 19,8.341754,4.6051545
"NATIONAL | Switzerland
The supply of the entire population with food, medicines and everyday goods is ENSURED, and sufficient stocks have been created.

NO NEED FOR PANIC BUYINGS!

#Coronavirus #COVID19 #SARSCoV2 #Schweiz #Switzerland #CoronaInfoCH",8.01227,0.46896923
When you re stocking up on supplies at the grocery store maybe buy one less package of toilet paper and make a donation to the food bank if you can There s a lot of people going without pay checks right now Pay it forward 19,11.971508,0.7276171
These are uncertain times everyone wants to  be ready  But it s also time to think of others Bulk purchases are harmful amp selfish Not everyone can afford to do the same kind of shopping amp they are left w nothing as you clear out shelves in stores online,11.668126,4.245488
"@hellsbe65109949 @slee_sleep @TIME In some communities without confirmed COVID-19 case,  each family can send one person each day to supermarket to buy food and drink but they must wear facemask and receive temperature test.",11.163892,2.4886026
@dcislamabad And please make sure that retail prices must be mentioned on bottles as in #Lahore prices are not mentioned on these #handsanitizer and bcz of that every store is selling on their own prices #CoronavirusOutbreak #COVID2019 https://t.co/LfQQgH,6.120937,2.512491
"Scrolling through this app lately it's all tweets about covid 19 , quarantine and food out of stock going viral",10.320353,1.473235
@damianekf @whoisaddison thanks for volunteering to help those in need prepare and stock up for this covid-19 pandemic ?? you didnt need to drop $10k on all the supplies and food but you still did ????,12.39182,1.3993543
"The only #coronavirus panic buying Ive done is for dog food. Im not proud of myself, but on the other hand its nice to know Im not entirely devoid of unconditional love and have some parental instincts.",10.793845,-0.9115558
"Amazon hiring 100,000 new distribution workers to keep up with online shopping surge caused by #CoronavirusOutbreak

 #coronapocolypse
#COVID2019

By Clare Duffy, @CNN Business
Updated 5:24 PM ET, Mon March 16, 2020

https://t.co/N9mHOgRM8N",10.493815,5.643429
Selfish wankpuffins,7.916118,0.91902184
James might not see this but Doing online grocery shopping can help slow lessen the amount of people shopping in the stores We have On the go shopping Wal Mart has it Hannaford has it,9.952504,5.57008
"??GUYS PLEASE SUPPORT YOUR LOCAL ASAIN FOOD RESTAURANTS??

my dad went to go get chinese food from our favorite spot and the owner is considering closing down amid this COVID-19 panic!! https://t.co/2ynUJAT8T3",10.340439,-1.4390951
"Dont take the #coronavirus outbreak lightly. Preventing its spread is an obligation. Take all necessary steps &amp; precaution towards this end. Remember, its now a #pandemic, global crisis. So we all have to play our part. Dont harm others &amp; dont be a source of harm! Stay safe",10.529676,2.5186758
Stay safe amp healthy Take all ness precautions Don t panic Eat well cooked home food amp avoid public gatherings,11.774925,4.068407
"Have a trip planned &amp; think you may want to cancel?

Contact your travel provider - many companies have cancelled trips &amp; are providing refunds.

Others have relaxed cancellation policies during COVID-19 uncertainty.

Contact our consumer protection team ?? 274-4400 w/questions.",7.726895,5.5843263
"Iraqi protesters raise awareness about the spread of #coronavirus, and demand food dealers to adhere to prices.poor people can not  provide food for their children.
#????_???_??????
#Iraqi_Protesters
@UNIraq 
@UlricShannon 
@UNHumanRights 
@nytimes",10.369525,0.040611517
THEY RAN OUT OF ICED ANIMALS AT THE SUPERMARKET #Covid_19,8.045655,1.18269
Great idea Why Because the frail amp elderly are generally less familiar with online shopping more vulnerable to being jostled as they see shelves emptied in front of them in crowded stores as I observed in London Sunday,11.498423,3.9887362
"email I just got from my grocery store:
#coronavirus

We Appreciate Your Understanding

and we're here to help you navigate the COVID-19 situation. When shopping in-store or online, we are placing limits on purchase quantities to two (2) each per customer/family for water,",9.467763,3.675295
"Mayor London Breed announced what she calls a ""defining moment"" in U.S. response to the pandemic. Beginning at 12 AM, all residents within the city can only leave home for doctor's appointments or runs to the grocery store.

#coronavirus",9.352705,1.471987
Britain s food retailers published an open letter in national newspapers urging shoppers to stop buying more than they need during the outbreak,10.5543,-0.4710799
Hema just got cancelled due to Covid-19. Might have to go practice in the toilet roll section of my local supermarket to stay in form.. ?,7.8811774,-0.4708036
"One of these pics is from the apocalypse film World War Z.
The other is from a UK supermarket.

#Covid_19 #covid19UK https://t.co/41e5T9bxAL",7.452745,0.8323569
How can you support local businesses in your community during Buy gift cards now and shop eat out later Try shopping online or on social media platforms like Facebook or Instagram Order takeout And don t forget to tip We re all in this together,10.682714,4.6515217
"#coronavirus 

PLEASE take this virus seriously.  
Stay home.
Stock enough food for several weeks.
Disinfect your environment.
Wear masks and gloves to go out in public.
If you run a fever contact your doctor.
Do not expose others to it!

 https://t.co/T5HUJaX2fi",10.645427,2.3412244
Listen brands before you send me another COVID 19 email make sure you include a statement about whether or not you re going to continue to pay employees even if they can t work I ll be planning my online and post apocalypse shopping accordingly,9.01126,4.7070203
"Actors ?
Footballers ?
The Rich! ?
Frontline Medical Staff ?
Supermarket Staff ?

Coronavirus: Idris Elba confirms he has tested positive for COVID-19
https://t.co/XuXEaQidyY https://t.co/UWRoYegbBC",8.58011,3.105845
"@dunnesstores hi,will u be doing online grocery shopping? #CoronavirusOutbreak #coronavirus #Coronavirusireland",8.617273,3.1657505
"I am SCREWED if I run out of toilet paper soon. No thanks to the wackos PANIC SHOPPING thinking it is the end of the damn world because of this #coronavirus mess that literally cannot be cured with TP. 

Even the dollar stores are nearly empty. 

#StopPanicBuying. https://t.co/kwvsrrxKn3",6.9733815,-0.77091914
I think we need to talk about interventions into hoarding It s not okay that people can t get their food medications and essentials today because others have selfishly stock piled their own irrationally,10.148501,0.5539315
"The stats say most of us are likely to get COVID-19 at some point in the next few weeks/months. 

If you have the ability to prepare some food NOW for when you DO get sick, I highly recommend making a bunch of chicken stock and freezing it for later.",10.822927,1.6608272
Just a thought about getting supplies Many small businesses will go to the wall during this time As you re doing your online shopping call your local butcher baker fruiterer to see if they will deliver I bet they will Help keep these businesses alive 19,11.95901,0.77037525
"#Covid-19 keeps the Leavers happy with immigration, free movement of people, a foreigner caused this pandemic. 

It proves the Remainers were right (empty Supermarket shelves, shares falling, no medication, recession)  #Brexit come early?",7.3506603,2.8528962
"Can't find direct flight, train, bus or rental car to your #home? Compare price on https://t.co/lwIvW9QGJl and get best prices. #Covid_19 #Corona #COVID2019 https://t.co/YWzp192cCW",7.0990467,5.386028
I sure hope @comcast @comcastcares considering lowering their prices or provide unlimited internet data due to #coronavirus #COVID2019,7.741397,3.7633693
"? In response to the COVID-19 global pandemic, we have issued updated guidance for contact lens wearers to ensure healthy wear and care.

?? https://t.co/bFLIs1M67X

#Covid19 #Coronavirus #NoWater https://t.co/lJwUneNoCB",5.7718334,2.559164
This is a weird strategy for Coles closing online shopping to force people into stores A sensible retailer would restrict store access amp expand online shop where they can control panic buying amp reduce infection rates,11.518204,4.297339
"Imagine going shopping buying up loads of baby milk and then selling it online for 10x the price... Just imagine how much of an absolute cock you would have to be to even consider doing that ?

People are just vile... #coronavirus",9.703159,5.085897
Imagine panic buying all that food just for it to go bad in a week or less. And yll know that Woolies food does not have the best shelf life. Man made famine anyone? To go with the crispy man made virus? I cannot with this species #CoronaVirusSA #Covid_19 #Coronavirussouthafrica https://t.co/p7lt0d2dCU,10.934712,0.44509158
Now is the best time ever to own a grocery store. #justsaying #CoronaVirusSA #Covid_19 #Coronavirussouthafrica https://t.co/05CJs38MTs,8.387441,1.9017166
"""That's because the study, published March 13 in Nature Medicine, found that even though children typically only exhibit mild symptoms if infected, they can shed the coronavirus long after symptoms disappear.""
https://t.co/uccOJ2wrHl
#coronavirus",10.414683,2.424872
"It became ""real"" today when the family dollar and tiny Mexican grocery were both out of bread and toilet paper... ????
#peopleareidiots
#coronavirus 
#StopPanicBuying https://t.co/gp5I7iZY76",6.909808,-0.6411231
If you work at a supermarket I feel you. We won't get sick from #COVID2019 but for working too much!,8.9360075,2.8250337
Know of anyone hoarding or selling at high prices Report to the police 2 MALEFACTORS ARRESTED FOR ALLEGEDLY SELLING OVERPRICED THERMAL SCANNERS SOURCE AND PHOTOS Courtesy of NCRPO PIO,7.6953883,4.650167
"I was a big box retail store manager for 17 years. I've seen retail workers do what they can to get us the consumer what we need. Long hours and little recognition are some of the many hurdles they face. Next time your out, thank a retail associate. #RetailWorkers #Coronavirus",9.429632,3.454899
Traders are making a kill from the scare Prices for detergents sanitizers and masks have more than tripled and nobody seems to care Naye ultimately let s stock up on food as the crisis looms Let s not be the usual last minute doers,5.9802494,1.4988923
Food ain't cure for Covid 19....you can shop all shelves empty.dear poor south africans like me who will afford groceries end off the month do not panic. The world has always been on hour side.,10.120165,0.002339616
"Update: In light of the public health crisis surrounding COVID-19, we will be suspending retail operations at our Williamsburg store until further notice, starting tomorrow, March 17th, at 9AM.
Our online store will remain open, where you can find our chocolates and creations. https://t.co/qNMG8qKuMV",10.120414,3.8735275
"Update: In light of the public health crisis surrounding COVID-19, we will be suspending retail operations at our Williamsburg factory store until further notice.
.
This will go into effect tomorrow, March 17th, at https://t.co/fakAt7gnCp",9.939707,3.843764
Britain s food retailers appealed to shoppers to stop panic buying during the outbreak saying purchasing more than they need would mean others will be left without More here,10.439661,-0.5444974
"Unsurprisingly, ecommerce is reportedly getting a big boost as more people turn to online shopping due to the confinement.
#coronavirus blessing in disguise.
@RiazGilani @RAbdiCG @alykhansatchu @FauzKhalid @waithash",9.873239,5.3994265
So if we are banning 50 people or more in a space then why TF is the grocery store still open #coronavirus #coronapocolypse #COVID19 https://t.co/0qsXmViMiM,9.223802,2.0367634
Dear big supermarkets with more demand and extra cash on your bottom line can you pledge not only to make food banks more visible in your stores but also to significantly increase your own donations We all need to work together on this,12.553826,1.1304772
Food bank expects heightened demand change in distribution methods due to COVID 19,12.00102,0.17477164
THANK YOU to our grocery store workers who are doing their best to keep supplies stocked and stores clean! ??? Please remember to be kind to them! #coronavirus https://t.co/d8KK3eEDVg https://t.co/VeCVDfGHc5,9.179332,2.5581496
We'd like to thank grocery store employees and everyone else working hard to serve their communities during the novel #coronavirus outbreak. https://t.co/wPuNXcNZha https://t.co/VJXFfvIJfQ,9.102118,2.669915
Vistamalls says supermarket sales to 'balance' #COVID19 impact https://t.co/caE2rT6MhO,8.234683,3.3755183
How to Manage Anxiety and Isolation During Quarantine: Reframe I am stuck inside to I can finally focus on my home and myself. https://t.co/AOd5IJUNvJ,11.11917,1.9024948
"#UPDATE The first human trial to evaluate a candidate vaccine against the new coronavirus has begun in Seattle, US health officials said Monday, raising hopes in the global fight against the disease https://t.co/Ckacy4mLyD",8.585381,3.7576976
"?CONSUMER ALERT?

Scammers will try to take advantage of the fear surrounding the coronavirus outbreak.

There were reports of a false live map of COVID-19 cases purportedly from Johns Hopkins University, as well as phishing emails.

?For more info: https://t.co/uBPW7mR4Eg https://t.co/pkmaOxVhAh",8.456757,4.8144617
"Learn more about your rights during the #COVID19 emergency on issues like paid sick leave, civil rights protections, and more at https://t.co/diteDRYOvj",9.606957,3.337173
Activities with low risk of contracting COVID 19   petting your horse   riding your horse   online shopping for your horse   grooming your horse   reminding your horse that he she is a good horse   replying with pictures of your horse,11.086872,2.169425
In case it helps someone else if you need distilled water for a CPAP or some other device check hardware stores I was able to find some in the cleaning products area at my hardware store even though the grocery store was sold out 19,6.039429,0.7958425
 This is the best evidence aliens will have as to why the human race failed as a species   Another toilet paper fight an Australian supermarket with commentary from the brilliant 19,7.037493,-0.8930132
"Demand for canned food, rice, pasta on increase - Situation is calm at co-ops, food commodities enough for 6 months, inspection tours underway
https://t.co/eURzp0PPRb
#Kuwait #coronaviruskuwait #coronavirus #Food https://t.co/KzZuOR5p9F",11.220923,0.08275421
babu Don t think we have been hit by the worse yet Earlier it was only   virus now with COVID 19 there can be multiple problems like food shortage If developed nations are reeling trading at NY Stock Exchange was suspended for 14 minutes after opening what are we,7.5885606,3.7985482
"This was the picture in a local Supermarket this evening, who'd have thought something so simple would become so precious, couldn't write it. #CoronavirusOutbreak #COVID-19 https://t.co/rJWca94SBL",7.4422245,0.92716885
"We have uploaded a new video check it out, and dont forget to subscribe and like - Dont Panic Buy!! Helping local food banks during Covid-19. Abajam TV ep 63 https://t.co/1nk3qw86Jx",10.801842,0.45776054
 There is enough for everyone if we all work together   UK supermarkets are besieged by customers,9.610349,2.7592552
Delhi witnessed Heavy Rains recently The camps are in worst conditions due to rains Shortage of food n basic Amenities widespread everywhere Instead of doing something about these issues you are Being Hypocritically Insensitive Seems you have lost your conscience,9.7340765,-0.19320369
Some online shopping behaviors have surged by 800 in the last few weeks Here are the trends and takeaways from 80 of the top 100 US retailers,9.795829,5.563522
"On panic buying: Health minister @PattyHajdu says Canada is not running out of food or supplies, stresses people should only buy what they need for 2 weeks. Ive listened to 3 news conferences so far today and this has been mentioned every single time. #coronavirus #COVID19",10.140583,-0.662638
Our SF store is closed to help curb the spread of #COVID2019 . Please consider continuing to support us by shopping online or purchasing gift certificates for future use! We are offering free shipping on all orders of non-oversized items!,10.006738,4.4081397
"Covid-19 Response - Snow Angels have set about helping to set up very local befriending schemes to support people.  Help those who need it with shopping and prescriptions, and dog walking. Volunteer application form is now online you can find it here.
https://t.co/5949n2ZSfi https://t.co/2w2rNGzRZE",11.639919,2.709187
"All prepared to go to the bank, the chemist and the supermarket, the only places we are allowed to go for the next 2 weeks ? #COVID2019 https://t.co/XMMvbo3ZfV",8.646898,2.5546782
"My local grocery store in San Jose 

#coronavirus #CoronavirusOutbreak #COVID19 #COVID2019 #panicbuying https://t.co/Jt6LZsyknc",8.095488,2.1760898
Florida Department of Agriculture &amp; Consumer Services activated their Summer BreakSpot website so families can find free meals in Florida for their children that are under 18. Visit https://t.co/Xvu3URBdUK to find a location https://t.co/48UgkF1hiZ #FeedingFloridasChildren,12.136077,1.8611678
Food banks are working hard to meet the surge in demand due to and adapt their services to keep everyone safe and healthy Read s statement here and learn more about how you can help your vulnerable neighbours,12.277394,0.678454
The supermarket business is booming! #COVID2019,8.397996,2.4739153
Direct-to-consumer brands including Glossier and Allbirds were among the first to close stores amid COVID-19 concerns. https://t.co/udCHcOD4R3,9.682479,4.167865
COVID 19 Do not panic and bulk buy everything Other people need to buy these things too such as soap toilet paper and food Also if someone is panicked reassure them don t mock them Just follow professional advise and continue proper hygiene,9.346663,-0.66531223
"A lot of people dont got food stamps so I know all that panic buying came out of savings and paychecks with full 40 hours before the quarantine, better preventive measures should have been taken before it got to this point. Im worried #coronavirus #coronapocolypse #COVID19",11.505961,1.6826656
First time seeing a line outside Gus s Community Market in Mission Bay Elected leaders say there is enough food stores will be restocked please do NOT panic,11.85275,0.5438282
Grocery store workers are also on the front lines- all. I am SO thankful for them being there. We need to protect them too! #coronavirus How is @Safeway and @FrysFoodStores protecting their employees who are serving an absolutely necessary role in our society now?,9.242889,2.7540822
"The Government: there's no need to panic there's plenty of food!

Me at the grocery store:

#coronavirus https://t.co/Of2Tw3QX6x",9.550912,0.337093
"#SaudiArabias public prosecutor warned businesses of penalties including fines of up to $2.6 mln for any manipulation in prices during a crisis as the Kingdom ramps up efforts to combat the spread of the #coronavirus.

#COVID_19

https://t.co/w33PwNUSCS",7.7811193,4.827449
"With self-isolation growing, online shopping is surging. With Amazon's plans to hire 100,000 U.S. workers as well as increasing pay, traditional retailers are facing a consumer abyss https://t.co/VLklZ3m07V @alinaselyukh #amazon #onlineshopping #delivery #retail #coronavirus",10.249025,5.579615
"Retail employees are at a high risk, any store that has to close down due to risk of spreading covid-19, must step up and pay their employees while they are off.  Its the morally right thing to do. #YYC #YEG #Alberta https://t.co/6Wvf0n5Oae",9.52645,3.498044
We re working hard to keep shelves stocked but supplies may be limited Read our online shopping recommendations learn about potential out of stock 5 Monday items purchase limits and more,9.875179,1.1367707
"Times of turmoil allow for the formation of deeper relationships with customers, members, and society. #OWHealth #COVID19 https://t.co/9xBZ5qoCAC",8.230126,4.023589
For the foreseeable future local Milwaukee businesses will be under HUGE financial burdens paying employees lost business or even closing due to Covid 19 If you re shopping here is how you can help support them through shopping online,10.249945,4.843273
A friend sent this over ?? https://t.co/hSwtyy8oPC,8.006515,2.7471743
Demand for food relief on the rise in the midst of crisis are on the front lines,11.908701,0.11933258
 Food poverty doesn t stop because there s a virus   Foodbanks say they are desperately struggling for donations amid panic buying Ryan McGeady volunteer co ordinator from Drumchapel foodbank in Glasgow spoke to Listen live  ,12.470122,0.9394942
"OK I'm ready to head to the supermarket!

#RalphKramden #Honeymooners #COVID19 #coronapocolypse #QuarantineLife #coronavirus #Covid_19 #StayTheFHome #FlattenTheCurve #mondaythoughts #MondayVibes https://t.co/Iqa1vNCX1g",8.04067,2.1669536
"Real talk though. Am I the only one spending hours a day online shopping for loungewear now that I don't have to get dressed for work or public consumption?
#coronapocolypse #COVID19 #coronavirus #QuarantineLife",9.232666,5.1874433
Consumer goods flying off the shelves due to #COVID2019.,8.153299,4.1583915
This is dangerous and selfish Don t be like Saturn   19,8.55229,1.050519
Saw a mother crying because she couldn t find diapers for her two babies,7.3465104,1.2432964
DAY 2 in the Wynne Evans house. Most of my stock piled food eaten due to boredom. Gave up on #selfisolation and we all went to the park for some fresh air! ????? We are not good at this!!! #coronavirus,8.919115,1.8540123
We believe our role serving customers and the community during this time is an important one. Here is a roundup of how were addressing COVID-19 and supporting those directly and indirectly impacted. https://t.co/JgdeudxkYS,8.488101,4.183607
"@skdmodelme As COVID-19 has spread, we've recently seen an increase in people shopping online. Some of our delivery promises are longer than usual, but we're working around the clock to ship items as quickly as we're able to. Thank you for your understand",10.392938,4.941759
"@ragingrodent Hello, Matt! As COVID-19 has spread, we've recently seen an increase in people shopping online. Some of our delivery promises are longer than usual, but we're working around the clock to ship items as quickly as we're able to. Thank you for ",10.3472,4.957411
"Upper management came in to assure us that The company will be okay and we just need to power through and find stuff to do here at the office while most of our consumer base is closed due to COVID-19.

Umm..Thanks I guess. ?",9.571661,3.7997649
"While other european countries are under lockdown, here in Sweden life goes on Normal. I went out in Uppsala (approx 70km from Stockholm). Elderly people moving normally,  schools and businesses open, overcrowded grocery store, no one wearing mask. #Coronasverige #COVID2019",10.138777,2.813908
"Today, I talk US #retail store closings due to #coronavirus &amp; what it means for #USGDP #economy.  I look at #DJIA &amp; #VIX . I give my two cents on what to do ahead of/early on in  a #recession.  #https://www.youtube.com/channel/UCbzNB63EBA8iMg2CEsAzgoQ",9.434813,4.2750325
14 major US retailers shut their doors to prevent the spread of the novel coronavirus in the US! #retail #coronavirus #coronavirusoutbreak #covid19 #consumerproducts https://t.co/v7GazmPsdE,9.541353,4.204995
"The American public should be aware of bogus home testing kits for sale either online or in informal direct to consumer settings, U.S. Customs and Border Protection said.

https://t.co/m3GcSDaCd0",8.342465,3.640607
Officials are asking us to stay home avoid crowds amp work remotely to help of This means a lot of people are depending on apps online shopping What s the cost Tonight at 10p on gephardt looks into it,11.607285,4.3739276
"We are partnering with @iowastatedaily to share business updates with our community.

Are you a restaurant, retail store or other service provider? Have you adjusted hours or expanded services due to the COVID-19 spread? 

Please tell us about it: https://t.co/NcxEIAIgJI",9.526274,4.0190854
"Um, my favorite online bulk shopping store @BoxedWholesale just posted this. Where am I supposed to get my @DietCoke now? #coronavirus https://t.co/yfBTJBtZo1",8.666631,2.7581956
"Chick-fil-A is temporarily closing the dining room seating in ALL restaurants due to COVID-19 concerns. The company said they hope these changes will limit person-to-person contact.  

https://t.co/K2ZDUo1Bed via WSPA7",10.053818,3.5031004
Southerners have such a way with words. https://t.co/tpeEfSUehm,10.109586,0.19865215
"... from 12h00  noon tomorrow, driving ban (confinement) except to make food purchases in the supermarket, to work, or to go to the doctor. (Covid 19 ???) https://t.co/IYWgofxQuh",8.482723,1.5307958
As supermarket shelves empty in the COVID 19 panic scans the rise of one of 2020 s top food trends nut and seed butter Only in,10.3976145,0.15625945
"The scary part is, I'm just some random guy. I'm pretty sure there are entities 1000x higher on the food chain that are offering solutions. Why is there still panic and misinformation?

#QuarentineLife #coronavirus",10.175492,0.18918428
"I hear online delivery slots for supermarkets can be booked up for weeks. If anyone knows anyone elderly in West London trying to self isolate &amp; may be in need of someone to pick up shopping please let me know, I would be happy to help as long as Im fit &amp; well. #coronavirus",11.312158,3.3892853
Amazon delivery infrastructure strained as COVID-19 outbreak sparks surge in online shopping https://t.co/XYlWU4OsF3,10.338584,5.605329
"3. Open Q after COVID-19 of what happens to blockbusters (e.g, MCU, Mulan) in terms of audience demand for theatergoing experience vs. preference to consume at home. Closing of theatrical windows solves for consumer fears &amp; allows studios to address those fears.",9.537534,4.4632225
BBC News - #Coronavirus: #Iceland store to open early for older shoppers https://t.co/PwaNlE6BOD #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #retail #age #NorthernIreland,10.905468,3.5434997
Happening now Stock up at the food pantry Pop up open until 6 p m first floor of the MLK student union by Cesar Chavez Beginning at 12 01 a m Alameda County will  shelter in place  until April 7 due to,10.153175,2.8672173
If anyone knows anyone vulnerable in the Wigan area that is struggling to get supplies like toilet roll soap and paracetamol due to people hoarding let me know I work in a supermarket and can deliver a little care package to those in need 19,11.564308,2.977697
Morning It s a uncertain time for us all with the amp especially for the Demand for food parcels is likely to increase in the coming weeks so please keep donating to the locations below via online shopping or online via the link,11.699614,4.2665973
"As people around Aus begin working or studying from home, we know data is going to be in high demand. To play our part, we're giving our consumer and small biz customers extra data as well as offering unlimited home phone calls to pensioners https://t.co/HT2HHjKhsT",9.222958,5.703747
"When Im at the grocery store and somebody coughs:
#coronapocalyse #coronavirus #CoronavirusOutbreak #COVID2019 https://t.co/qKfBnVLoXJ",7.0807357,1.4698143
"COVID-19 March 16 Update: Im going to try to have some of the positives in here, but also present the facts of what is around the corner.

This sums up what I know from the Administration, states, manufacturers of gear, hospitals, and major tech companies. And its only 4:30 1/",8.414368,2.3402734
"@darrengrimes_ My elderly in-laws are staying at home &amp; I'm doing their shopping online. The old man married his TV a long time ago, so it's not a problem for him. The old dear just needs the phone &amp; she's happy. Protect your loved ones, #Coronavi",11.321783,3.2874103
snowden Hey before you step out check this via You can find the availability in stores near you on the map view that shows live availabilty in 24hrs If you find a store pls do add a pic of the same Try amp lets us know if good,11.600316,4.3213596
"Almost out of parmesan cheese &amp; cat treats. No way on Earth I'm going grocery shopping! Will have to make do. At least we have enough milk, juice, food to last 3 weeks. I'd only consider going in a store if parking lot is almost empty #SocialDistancing #COVID_19 #Coronapocalypse",10.424608,0.595904
Quiet trip to the Imperial War Museum on Saturday - saw some messages that resonate this week @I_W_M #coronavirus #keepcalmandwashyourhands #StopPanicBuying  @YorkshireTea https://t.co/S5QozbwFAf,7.7878985,0.8566099
"Disney announces it's closing all #Disney stores in North America, beginning Tuesday. Online #shopping will still be available. #coronavirus #news12 @News12",10.04217,4.21527
Calling ALL Caribbean s it s time we ask for support from our home countries There are essential things we need in these times of panic buying during this Corona Virus Pandemic watch the video    ,9.926298,1.7175868
"Want to get some really fresh fish? How about some great sausage made onsite? Why not finish off your meal with baklava? Sound good? Then shop at your local, independent grocery store. #COVID19 #COVID2019",10.8168955,0.6524324
"@Channel9 CH9 telling everyone how to protect against COVID 19. Have you been to tbe supermarket lately? There is no disinfectant, no sterile wipes, no hand sanitiser etc etc....",6.5999627,0.8807327
How short sighted @woolworths and @Coles are by suspending their online shopping?? It would have been easier to promote click and collect instead of having customers in store that way controlling stock more and traffic in store. Missed opportunity #COVID?19 #coronavirus,10.314181,5.0931826
#Unorthodox measures by private sector cf #Covid_19 Spanish supermarket chain @Mercadona gives its workers  20% bonus to thank them for extra effort in March to satisfy customer demand https://t.co/ZfBH16foBv,8.872661,2.8090072
"@carlfranzen @KrangTNelson Wait until theyre shut down as they are:
Not a pharmacy, not a supermarket, will have way more than 50 people gathered in one place. Employers are being urged to tell employees to telecommute, not commit to full staffing/sta",9.359663,2.8621893
"Online shopping surges  - #Amazon plans to hire an additional 100,000 warehouse workers to keep up with the volume of orders placed by customers amid a global #COVID19 outbreak. https://t.co/dk3mWJkexV #coronavirus",10.474165,5.6158514
"#COVID19 pandemic results in apparel retail storesclosure in USA.

#Coronavirus #Retail #coronapocolypse #covid?19uk #CoronavirusOutbreak #CoronavirusPandemic
https://t.co/Qzg3YHRM9N",9.312669,4.3057256
The #Saudi Prosecution is warning Businesses against the unethical increase of products or services prices in response to the growing demand for health and hygiene products amid #coronavirus #COVID_19 fears.,7.743916,4.7864213
"Malaysia #COVID2019 update
- Nationwide lockdown 18-31 March
- no mass gathering allowed of any sort
- no travel in and out the country
- schools and higher institutes are closed
- government service are closed except essential services
- supermarket, groceries are open",9.639189,2.6949427
Things that may thrive in this Covid 19 crisis Delivery services Online shopping Online Psych services Zoom Skype Etsy PR Communication Companies Social Security watch for next baby boom what am I missing,9.219733,5.7130594
The is about to hit the incomes of taxi drivers very badly Drivers loose most of their income generated by rides to airports during rush hours with  high demand  increased prices night rides to restaurants clubs concerts,7.4171667,4.378907
@SassyCsays @NicolaSturgeon @JeaneF1MSP @CathCalderwood1 This ^^^ I live on my own and am scared. Nearest supermarket is 5 miles away by bus. Scared of being bashed into in busy supermarket as have spinal arthritis &amp; degenerative disk disease w/severa,8.726838,0.31652725
I work in retail part time and the amount of people that was in and out of my store this weekend did not decrease one bit. COVID-19 ain't stopping these MOFO's.,9.10616,4.106352
"I really have had enough of panic buyers!! I was basically told tonight that because I work full time, I have no chance of getting any food!! Are you having a laugh? Ive been considerate enough to buy the essentials only for my family... #StopPanicBuying #coronavirus",10.180196,-0.67714494
Stop misusing ur privilege amp grow up Some1 cud not hv a meal cos u decided to bulk buy food at a grocery store Some1 cud catch d virus cos they didn t hv a sanitiser cos u bought all the santisers We all owe something to our community amp now is d time to prove it,11.787359,1.6333954
"@FiestaRox Wells Fargo is committed to helping customers experiencing hardships due to COVID-19. If in need of assistance, customers can call 1-800-219-9739 to speak with a trained specialist about options available for their consumer lending, small busin",3.6102393,7.1167464
"@dubproof Wells Fargo is committed to helping customers experiencing hardships from COVID-19. If in need of assistance, customers can call 1-800-219-9739 to speak with a trained specialist about options available for their consumer lending, small business",3.6121187,7.115794
"@Benny_dubs Wells Fargo is committed to helping customers experiencing hardships from COVID-19. If in need of assistance, customers can call 1-800-219-9739 to speak with a trained specialist about options available for their consumer lending, small busine",3.6121702,7.11604
"@alwitchsteinman Wells Fargo is committed to helping customers experiencing hardships from COVID-19. If in need of assistance, customers can call 1-800-219-9739 to speak with a trained specialist about options available for their consumer lending, small b",3.609975,7.117034
"@The_Ddot Wells Fargo is committed to helping customers experiencing hardships from COVID-19. If in need of assistance, customers can call 1-800-219-9739 to speak with a trained specialist about options available for their consumer lending, small business",3.6097877,7.117123
